211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7314;Ludwigshafen am Rhein;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7315;Mainz;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7316;Neustadt an der Weinstraße;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7317;Pirmasens;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7318;Speyer;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7319;Worms;KfS;vers.;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7320;Zweibrücken;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7331;Alzey-Worms;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7332;Bad Dürkheim;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7333;Donnersbergkreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7334;Germersheim;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7335;Kaiserslautern;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7336;Kusel;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7337;Südliche Weinstraße;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7338;Rhein-Pfalz-Kreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7339;Mainz-Bingen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;7340;Südwestpfalz;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8111;Stuttgart;SK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8115;Böblingen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8116;Esslingen;LK;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8117;Göppingen;LK;vers.;2;1;1;2;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8118;Ludwigsburg;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8119;Rems-Murr-Kreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8121;Heilbronn;SK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8125;Heilbronn;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8126;Hohenlohekreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8127;Schwäbisch Hall;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8128;Main-Tauber-Kreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8135;Heidenheim;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8136;Ostalbkreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8211;Baden-Baden;SK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8212;Karlsruhe;SK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8215;Karlsruhe;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8216;Rastatt;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8221;Heidelberg;SK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8222;Mannheim;SK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8225;Neckar-Odenwald-Kreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8226;Rhein-Neckar-Kreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8231;Pforzheim;SK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8235;Calw;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8236;Enzkreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8237;Freudenstadt;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8311;Freiburg im Breisgau;SK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8315;Breisgau-Hochschwarzwald;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8316;Emmendingen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8317;Ortenaukreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8325;Rottweil;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8326;Schwarzwald-Baar-Kreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8327;Tuttlingen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8335;Konstanz;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8336;Lörrach;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8337;Waldshut;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8415;Reutlingen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8416;Tübingen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8417;Zollernalbkreis;LK;vers.;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8421;Ulm;SK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8425;Alb-Donau-Kreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8426;Biberach;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8435;Bodenseekreis;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8436;Ravensburg;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;8437;Sigmaringen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9161;Ingolstadt;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9162;München;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9163;Rosenheim;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9171;Altötting;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9172;Berchtesgadener Land;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9173;Bad Tölz-Wolfratshausen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9174;Dachau;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9175;Ebersberg;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9176;Eichstätt;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9177;Erding;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9178;Freising;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9179;Fürstenfeldbruck;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9180;Garmisch-Partenkirchen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9181;Landsberg am Lech;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9182;Miesbach;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9183;Mühldorf a.Inn;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9184;München;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9185;Neuburg-Schrobenhausen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9186;Pfaffenhofen a.d.Ilm;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9187;Rosenheim;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9188;Starnberg;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9189;Traunstein;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9190;Weilheim-Schongau;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9261;Landshut;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9262;Passau;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9263;Straubing;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9271;Deggendorf;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9272;Freyung-Grafenau;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9273;Kelheim;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9274;Landshut;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9275;Passau;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9276;Regen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9277;Rottal-Inn;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9278;Straubing-Bogen;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9279;Dingolfing-Landau;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9361;Amberg;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9362;Regensburg;KfS;vers.;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9363;Weiden i.d.OPf.;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9371;Amberg-Sulzbach;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9372;Cham;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9373;Neumarkt i.d.OPf.;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9374;Neustadt a.d.Waldnaab;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9375;Regensburg;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9376;Schwandorf;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9377;Tirschenreuth;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9461;Bamberg;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9462;Bayreuth;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9463;Coburg;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9464;Hof;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9471;Bamberg;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9472;Bayreuth;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9473;Coburg;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9474;Forchheim;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9475;Hof;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9476;Kronach;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9477;Kulmbach;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9478;Lichtenfels;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9479;Wunsiedel i.Fichtelgebirge;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9561;Ansbach;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9562;Erlangen;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9563;Fürth;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9564;Nürnberg;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9565;Schwabach;KfS;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9571;Ansbach;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9572;Erlangen-Höchstadt;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9573;Fürth;LK;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
